area_id,node_id,date,split,icy_label
"College Park, Maryland, US",96,2026-02-04 04:00:00+00:00,train,0
"Arlington, Texaas, US",96,2026-02-05 04:00:00+00:00,train,0
"College Park, Maryland, US",96,2026-02-05 04:00:00+00:00,train,0
"Arlington, Texaas, US",96,2026-02-06 04:00:00+00:00,train,0
"newyork, US",97,2026-01-21 04:00:00+00:00,train,0
"Oklahoma, US",97,2026-01-21 04:00:00+00:00,train,0
"Philadelphia, US",97,2026-01-21 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-01-22 04:00:00+00:00,train,0
"Indianapolis, US",97,2026-01-22 04:00:00+00:00,train,0
"Nashville, Tennessee, US",97,2026-01-22 04:00:00+00:00,train,0
"newyork, US",97,2026-01-22 04:00:00+00:00,train,0
"Oklahoma, US",97,2026-01-22 04:00:00+00:00,train,0
"Philadelphia, US",97,2026-01-22 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-01-23 04:00:00+00:00,train,0
"Indianapolis, US",97,2026-01-23 04:00:00+00:00,train,0
"Nashville, Tennessee, US",97,2026-01-23 04:00:00+00:00,train,0
"newyork, US",97,2026-01-23 04:00:00+00:00,train,0
"Oklahoma, US",97,2026-01-23 04:00:00+00:00,train,0
"Philadelphia, US",97,2026-01-23 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-01-24 04:00:00+00:00,train,0
"Indianapolis, US",97,2026-01-24 04:00:00+00:00,train,0
"Nashville, Tennessee, US",97,2026-01-24 04:00:00+00:00,train,0
"newyork, US",97,2026-01-24 04:00:00+00:00,train,0
"Oklahoma, US",97,2026-01-24 04:00:00+00:00,train,1
"Philadelphia, US",97,2026-01-24 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-01-25 04:00:00+00:00,train,1
"Indianapolis, US",97,2026-01-25 04:00:00+00:00,train,1
"Nashville, Tennessee, US",97,2026-01-25 04:00:00+00:00,train,1
"newyork, US",97,2026-01-25 04:00:00+00:00,train,0
"Oklahoma, US",97,2026-01-25 04:00:00+00:00,train,1
"Philadelphia, US",97,2026-01-25 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-01-26 04:00:00+00:00,train,1
"Indianapolis, US",97,2026-01-26 04:00:00+00:00,train,1
"Nashville, Tennessee, US",97,2026-01-26 04:00:00+00:00,train,1
"newyork, US",97,2026-01-26 04:00:00+00:00,train,1
"Oklahoma, US",97,2026-01-26 04:00:00+00:00,train,1
"Philadelphia, US",97,2026-01-26 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-01-27 04:00:00+00:00,train,0
"Indianapolis, US",97,2026-01-27 04:00:00+00:00,train,0
"Nashville, Tennessee, US",97,2026-01-27 04:00:00+00:00,train,0
"newyork, US",97,2026-01-27 04:00:00+00:00,train,1
"Oklahoma, US",97,2026-01-27 04:00:00+00:00,train,0
"Philadelphia, US",97,2026-01-27 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-01-28 04:00:00+00:00,train,0
"Indianapolis, US",97,2026-01-28 04:00:00+00:00,train,0
"Nashville, Tennessee, US",97,2026-01-28 04:00:00+00:00,train,1
"newyork, US",97,2026-01-28 04:00:00+00:00,train,0
"Oklahoma, US",97,2026-01-28 04:00:00+00:00,train,0
"Philadelphia, US",97,2026-01-28 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-01-29 04:00:00+00:00,train,0
"Indianapolis, US",97,2026-01-29 04:00:00+00:00,train,0
"Nashville, Tennessee, US",97,2026-01-29 04:00:00+00:00,train,1
"newyork, US",97,2026-01-29 04:00:00+00:00,train,0
"Oklahoma, US",97,2026-01-29 04:00:00+00:00,train,0
"Philadelphia, US",97,2026-01-29 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-01-30 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-01-31 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-02-01 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-02-02 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-02-03 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-02-04 04:00:00+00:00,train,0
"College Park, Maryland, US",97,2026-02-05 04:00:00+00:00,train,0
"Nashville, Tennessee, US",98,2026-01-21 04:00:00+00:00,train,1
"newyork, US",98,2026-01-21 04:00:00+00:00,train,0
"Oklahoma, US",98,2026-01-21 04:00:00+00:00,train,0
"Arlington, Texaas, US",98,2026-01-22 04:00:00+00:00,train,0
"Boston, Massachusetts US",98,2026-01-22 04:00:00+00:00,train,0
"College Park, Maryland, US",98,2026-01-22 04:00:00+00:00,train,0
"Nashville, Tennessee, US",98,2026-01-22 04:00:00+00:00,train,0
"newyork, US",98,2026-01-22 04:00:00+00:00,train,0
"Oklahoma, US",98,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",98,2026-01-23 04:00:00+00:00,train,1
"Boston, Massachusetts US",98,2026-01-23 04:00:00+00:00,train,0
"College Park, Maryland, US",98,2026-01-23 04:00:00+00:00,train,0
"Nashville, Tennessee, US",98,2026-01-23 04:00:00+00:00,train,0
"newyork, US",98,2026-01-23 04:00:00+00:00,train,0
"Oklahoma, US",98,2026-01-23 04:00:00+00:00,train,1
"Arlington, Texaas, US",98,2026-01-24 04:00:00+00:00,train,1
"Boston, Massachusetts US",98,2026-01-24 04:00:00+00:00,train,0
"College Park, Maryland, US",98,2026-01-24 04:00:00+00:00,train,0
"Nashville, Tennessee, US",98,2026-01-24 04:00:00+00:00,train,0
"newyork, US",98,2026-01-24 04:00:00+00:00,train,0
"Oklahoma, US",98,2026-01-24 04:00:00+00:00,train,1
"Arlington, Texaas, US",98,2026-01-25 04:00:00+00:00,train,1
"Boston, Massachusetts US",98,2026-01-25 04:00:00+00:00,train,1
"College Park, Maryland, US",98,2026-01-25 04:00:00+00:00,train,1
"Nashville, Tennessee, US",98,2026-01-25 04:00:00+00:00,train,1
"newyork, US",98,2026-01-25 04:00:00+00:00,train,1
"Oklahoma, US",98,2026-01-25 04:00:00+00:00,train,1
"Arlington, Texaas, US",98,2026-01-26 04:00:00+00:00,train,1
"Boston, Massachusetts US",98,2026-01-26 04:00:00+00:00,train,1
"College Park, Maryland, US",98,2026-01-26 04:00:00+00:00,train,1
"Nashville, Tennessee, US",98,2026-01-26 04:00:00+00:00,train,1
"newyork, US",98,2026-01-26 04:00:00+00:00,train,1
"Oklahoma, US",98,2026-01-26 04:00:00+00:00,train,1
"Arlington, Texaas, US",98,2026-01-27 04:00:00+00:00,train,0
"Boston, Massachusetts US",98,2026-01-27 04:00:00+00:00,train,1
"College Park, Maryland, US",98,2026-01-27 04:00:00+00:00,train,0
"Nashville, Tennessee, US",98,2026-01-27 04:00:00+00:00,train,1
"newyork, US",98,2026-01-27 04:00:00+00:00,train,1
"Oklahoma, US",98,2026-01-27 04:00:00+00:00,train,0
"Arlington, Texaas, US",98,2026-01-28 04:00:00+00:00,train,0
"Boston, Massachusetts US",98,2026-01-28 04:00:00+00:00,train,1
"College Park, Maryland, US",98,2026-01-28 04:00:00+00:00,train,0
"Nashville, Tennessee, US",98,2026-01-28 04:00:00+00:00,train,1
"newyork, US",98,2026-01-28 04:00:00+00:00,train,0
"Oklahoma, US",98,2026-01-28 04:00:00+00:00,train,0
"Arlington, Texaas, US",98,2026-01-29 04:00:00+00:00,train,0
"Boston, Massachusetts US",98,2026-01-29 04:00:00+00:00,train,0
"College Park, Maryland, US",98,2026-01-29 04:00:00+00:00,train,0
"Nashville, Tennessee, US",98,2026-01-29 04:00:00+00:00,train,1
"newyork, US",98,2026-01-29 04:00:00+00:00,train,0
"Oklahoma, US",98,2026-01-29 04:00:00+00:00,train,0
"Arlington, Texaas, US",98,2026-01-30 04:00:00+00:00,train,0
"College Park, Maryland, US",98,2026-01-30 04:00:00+00:00,train,0
"Arlington, Texaas, US",98,2026-01-31 04:00:00+00:00,train,0
"College Park, Maryland, US",98,2026-01-31 04:00:00+00:00,train,0
"Arlington, Texaas, US",98,2026-02-01 04:00:00+00:00,train,0
"College Park, Maryland, US",98,2026-02-01 04:00:00+00:00,train,0
"Arlington, Texaas, US",98,2026-02-02 04:00:00+00:00,train,0
"College Park, Maryland, US",98,2026-02-02 04:00:00+00:00,train,0
"Arlington, Texaas, US",98,2026-02-03 04:00:00+00:00,train,0
"College Park, Maryland, US",98,2026-02-03 04:00:00+00:00,train,0
"Arlington, Texaas, US",98,2026-02-04 04:00:00+00:00,train,0
"College Park, Maryland, US",98,2026-02-04 04:00:00+00:00,train,0
"Arlington, Texaas, US",98,2026-02-05 04:00:00+00:00,train,0
"College Park, Maryland, US",98,2026-02-05 04:00:00+00:00,train,0
"Arlington, Texaas, US",98,2026-02-06 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",99,2026-01-21 04:00:00+00:00,train,0
"Nashville, Tennessee, US",99,2026-01-21 04:00:00+00:00,train,0
"newyork, US",99,2026-01-21 04:00:00+00:00,train,0
"Arlington, Texaas, US",99,2026-01-22 04:00:00+00:00,train,0
"Boston, Massachusetts US",99,2026-01-22 04:00:00+00:00,train,1
"College Park, Maryland, US",99,2026-01-22 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",99,2026-01-22 04:00:00+00:00,train,0
"Nashville, Tennessee, US",99,2026-01-22 04:00:00+00:00,train,0
"newyork, US",99,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",99,2026-01-23 04:00:00+00:00,train,1
"Boston, Massachusetts US",99,2026-01-23 04:00:00+00:00,train,1
"College Park, Maryland, US",99,2026-01-23 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",99,2026-01-23 04:00:00+00:00,train,0
"Nashville, Tennessee, US",99,2026-01-23 04:00:00+00:00,train,0
"newyork, US",99,2026-01-23 04:00:00+00:00,train,0
"Arlington, Texaas, US",99,2026-01-24 04:00:00+00:00,train,1
"Boston, Massachusetts US",99,2026-01-24 04:00:00+00:00,train,0
"College Park, Maryland, US",99,2026-01-24 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",99,2026-01-24 04:00:00+00:00,train,0
"Nashville, Tennessee, US",99,2026-01-24 04:00:00+00:00,train,0
"newyork, US",99,2026-01-24 04:00:00+00:00,train,0
"Arlington, Texaas, US",99,2026-01-25 04:00:00+00:00,train,1
"Boston, Massachusetts US",99,2026-01-25 04:00:00+00:00,train,1
"College Park, Maryland, US",99,2026-01-25 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",99,2026-01-25 04:00:00+00:00,train,0
"Nashville, Tennessee, US",99,2026-01-25 04:00:00+00:00,train,0
"newyork, US",99,2026-01-25 04:00:00+00:00,train,1
"Arlington, Texaas, US",99,2026-01-26 04:00:00+00:00,train,1
"Boston, Massachusetts US",99,2026-01-26 04:00:00+00:00,train,1
"College Park, Maryland, US",99,2026-01-26 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",99,2026-01-26 04:00:00+00:00,train,0
"Nashville, Tennessee, US",99,2026-01-26 04:00:00+00:00,train,0
"newyork, US",99,2026-01-26 04:00:00+00:00,train,1
"Arlington, Texaas, US",99,2026-01-27 04:00:00+00:00,train,0
"Boston, Massachusetts US",99,2026-01-27 04:00:00+00:00,train,1
"College Park, Maryland, US",99,2026-01-27 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",99,2026-01-27 04:00:00+00:00,train,0
"Nashville, Tennessee, US",99,2026-01-27 04:00:00+00:00,train,0
"newyork, US",99,2026-01-27 04:00:00+00:00,train,1
"Arlington, Texaas, US",99,2026-01-28 04:00:00+00:00,train,0
"Boston, Massachusetts US",99,2026-01-28 04:00:00+00:00,train,1
"College Park, Maryland, US",99,2026-01-28 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",99,2026-01-28 04:00:00+00:00,train,0
"Nashville, Tennessee, US",99,2026-01-28 04:00:00+00:00,train,0
"newyork, US",99,2026-01-28 04:00:00+00:00,train,0
"Arlington, Texaas, US",99,2026-01-29 04:00:00+00:00,train,0
"Boston, Massachusetts US",99,2026-01-29 04:00:00+00:00,train,0
"College Park, Maryland, US",99,2026-01-29 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",99,2026-01-29 04:00:00+00:00,train,0
"Nashville, Tennessee, US",99,2026-01-29 04:00:00+00:00,train,0
"newyork, US",99,2026-01-29 04:00:00+00:00,train,0
"Arlington, Texaas, US",99,2026-01-30 04:00:00+00:00,train,0
"College Park, Maryland, US",99,2026-01-30 04:00:00+00:00,train,0
"Arlington, Texaas, US",99,2026-01-31 04:00:00+00:00,train,0
"College Park, Maryland, US",99,2026-01-31 04:00:00+00:00,train,0
"Arlington, Texaas, US",99,2026-02-01 04:00:00+00:00,train,0
"College Park, Maryland, US",99,2026-02-01 04:00:00+00:00,train,0
"Arlington, Texaas, US",99,2026-02-02 04:00:00+00:00,train,0
"College Park, Maryland, US",99,2026-02-02 04:00:00+00:00,train,0
"Arlington, Texaas, US",99,2026-02-03 04:00:00+00:00,train,0
"College Park, Maryland, US",99,2026-02-03 04:00:00+00:00,train,0
"Arlington, Texaas, US",99,2026-02-04 04:00:00+00:00,train,0
"College Park, Maryland, US",99,2026-02-04 04:00:00+00:00,train,0
"Arlington, Texaas, US",99,2026-02-05 04:00:00+00:00,train,0
"College Park, Maryland, US",99,2026-02-05 04:00:00+00:00,train,0
"Arlington, Texaas, US",99,2026-02-06 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",100,2026-01-21 04:00:00+00:00,train,1
"Philadelphia, US",100,2026-01-21 04:00:00+00:00,train,0
"Boston, Massachusetts US",100,2026-01-22 04:00:00+00:00,train,1
"College Park, Maryland, US",100,2026-01-22 04:00:00+00:00,train,0
"Indianapolis, US",100,2026-01-22 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",100,2026-01-22 04:00:00+00:00,train,1
"Philadelphia, US",100,2026-01-22 04:00:00+00:00,train,0
"Boston, Massachusetts US",100,2026-01-23 04:00:00+00:00,train,1
"College Park, Maryland, US",100,2026-01-23 04:00:00+00:00,train,0
"Indianapolis, US",100,2026-01-23 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",100,2026-01-23 04:00:00+00:00,train,1
"Philadelphia, US",100,2026-01-23 04:00:00+00:00,train,0
"Boston, Massachusetts US",100,2026-01-24 04:00:00+00:00,train,0
"College Park, Maryland, US",100,2026-01-24 04:00:00+00:00,train,0
"Indianapolis, US",100,2026-01-24 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",100,2026-01-24 04:00:00+00:00,train,1
"Philadelphia, US",100,2026-01-24 04:00:00+00:00,train,0
"Boston, Massachusetts US",100,2026-01-25 04:00:00+00:00,train,1
"College Park, Maryland, US",100,2026-01-25 04:00:00+00:00,train,1
"Indianapolis, US",100,2026-01-25 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",100,2026-01-25 04:00:00+00:00,train,1
"Philadelphia, US",100,2026-01-25 04:00:00+00:00,train,1
"Boston, Massachusetts US",100,2026-01-26 04:00:00+00:00,train,1
"College Park, Maryland, US",100,2026-01-26 04:00:00+00:00,train,1
"Indianapolis, US",100,2026-01-26 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",100,2026-01-26 04:00:00+00:00,train,1
"Philadelphia, US",100,2026-01-26 04:00:00+00:00,train,1
"Boston, Massachusetts US",100,2026-01-27 04:00:00+00:00,train,1
"College Park, Maryland, US",100,2026-01-27 04:00:00+00:00,train,0
"Indianapolis, US",100,2026-01-27 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",100,2026-01-27 04:00:00+00:00,train,0
"Philadelphia, US",100,2026-01-27 04:00:00+00:00,train,1
"Boston, Massachusetts US",100,2026-01-28 04:00:00+00:00,train,1
"College Park, Maryland, US",100,2026-01-28 04:00:00+00:00,train,0
"Indianapolis, US",100,2026-01-28 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",100,2026-01-28 04:00:00+00:00,train,0
"Philadelphia, US",100,2026-01-28 04:00:00+00:00,train,0
"Boston, Massachusetts US",100,2026-01-29 04:00:00+00:00,train,0
"College Park, Maryland, US",100,2026-01-29 04:00:00+00:00,train,0
"Indianapolis, US",100,2026-01-29 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",100,2026-01-29 04:00:00+00:00,train,0
"Philadelphia, US",100,2026-01-29 04:00:00+00:00,train,0
"College Park, Maryland, US",100,2026-01-30 04:00:00+00:00,train,0
"College Park, Maryland, US",100,2026-01-31 04:00:00+00:00,train,0
"College Park, Maryland, US",100,2026-02-01 04:00:00+00:00,train,0
"College Park, Maryland, US",100,2026-02-02 04:00:00+00:00,train,0
"College Park, Maryland, US",100,2026-02-03 04:00:00+00:00,train,0
"College Park, Maryland, US",100,2026-02-04 04:00:00+00:00,train,0
"College Park, Maryland, US",100,2026-02-05 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",101,2026-01-21 04:00:00+00:00,train,0
"Oklahoma, US",101,2026-01-21 04:00:00+00:00,train,0
"Philadelphia, US",101,2026-01-21 04:00:00+00:00,train,0
"Arlington, Texaas, US",101,2026-01-22 04:00:00+00:00,train,0
"Boston, Massachusetts US",101,2026-01-22 04:00:00+00:00,train,0
"Indianapolis, US",101,2026-01-22 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",101,2026-01-22 04:00:00+00:00,train,0
"Oklahoma, US",101,2026-01-22 04:00:00+00:00,train,0
"Philadelphia, US",101,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",101,2026-01-23 04:00:00+00:00,train,0
"Boston, Massachusetts US",101,2026-01-23 04:00:00+00:00,train,0
"Indianapolis, US",101,2026-01-23 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",101,2026-01-23 04:00:00+00:00,train,0
"Oklahoma, US",101,2026-01-23 04:00:00+00:00,train,1
"Philadelphia, US",101,2026-01-23 04:00:00+00:00,train,0
"Arlington, Texaas, US",101,2026-01-24 04:00:00+00:00,train,1
"Boston, Massachusetts US",101,2026-01-24 04:00:00+00:00,train,0
"Indianapolis, US",101,2026-01-24 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",101,2026-01-24 04:00:00+00:00,train,0
"Oklahoma, US",101,2026-01-24 04:00:00+00:00,train,1
"Philadelphia, US",101,2026-01-24 04:00:00+00:00,train,0
"Arlington, Texaas, US",101,2026-01-25 04:00:00+00:00,train,1
"Boston, Massachusetts US",101,2026-01-25 04:00:00+00:00,train,1
"Indianapolis, US",101,2026-01-25 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",101,2026-01-25 04:00:00+00:00,train,0
"Oklahoma, US",101,2026-01-25 04:00:00+00:00,train,1
"Philadelphia, US",101,2026-01-25 04:00:00+00:00,train,1
"Arlington, Texaas, US",101,2026-01-26 04:00:00+00:00,train,1
"Boston, Massachusetts US",101,2026-01-26 04:00:00+00:00,train,1
"Indianapolis, US",101,2026-01-26 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",101,2026-01-26 04:00:00+00:00,train,0
"Oklahoma, US",101,2026-01-26 04:00:00+00:00,train,1
"Philadelphia, US",101,2026-01-26 04:00:00+00:00,train,1
"Arlington, Texaas, US",101,2026-01-27 04:00:00+00:00,train,0
"Boston, Massachusetts US",101,2026-01-27 04:00:00+00:00,train,1
"Indianapolis, US",101,2026-01-27 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",101,2026-01-27 04:00:00+00:00,train,0
"Oklahoma, US",101,2026-01-27 04:00:00+00:00,train,0
"Philadelphia, US",101,2026-01-27 04:00:00+00:00,train,1
"Arlington, Texaas, US",101,2026-01-28 04:00:00+00:00,train,0
"Boston, Massachusetts US",101,2026-01-28 04:00:00+00:00,train,1
"Indianapolis, US",101,2026-01-28 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",101,2026-01-28 04:00:00+00:00,train,0
"Oklahoma, US",101,2026-01-28 04:00:00+00:00,train,0
"Philadelphia, US",101,2026-01-28 04:00:00+00:00,train,0
"Arlington, Texaas, US",101,2026-01-29 04:00:00+00:00,train,0
"Boston, Massachusetts US",101,2026-01-29 04:00:00+00:00,train,0
"Indianapolis, US",101,2026-01-29 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",101,2026-01-29 04:00:00+00:00,train,0
"Oklahoma, US",101,2026-01-29 04:00:00+00:00,train,0
"Philadelphia, US",101,2026-01-29 04:00:00+00:00,train,0
"Arlington, Texaas, US",101,2026-01-30 04:00:00+00:00,train,0
"Arlington, Texaas, US",101,2026-01-31 04:00:00+00:00,train,0
"Arlington, Texaas, US",101,2026-02-01 04:00:00+00:00,train,0
"Arlington, Texaas, US",101,2026-02-02 04:00:00+00:00,train,0
"Arlington, Texaas, US",101,2026-02-03 04:00:00+00:00,train,0
"Arlington, Texaas, US",101,2026-02-04 04:00:00+00:00,train,0
"Arlington, Texaas, US",101,2026-02-05 04:00:00+00:00,train,0
"Arlington, Texaas, US",101,2026-02-06 04:00:00+00:00,train,0
"Indianapolis, US",102,2026-01-21 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",102,2026-01-21 04:00:00+00:00,train,1
"Nashville, Tennessee, US",102,2026-01-21 04:00:00+00:00,train,1
"newyork, US",102,2026-01-21 04:00:00+00:00,train,0
"Arlington, Texaas, US",102,2026-01-22 04:00:00+00:00,train,0
"Boston, Massachusetts US",102,2026-01-22 04:00:00+00:00,train,0
"College Park, Maryland, US",102,2026-01-22 04:00:00+00:00,train,0
"Indianapolis, US",102,2026-01-22 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",102,2026-01-22 04:00:00+00:00,train,1
"Nashville, Tennessee, US",102,2026-01-22 04:00:00+00:00,train,0
"newyork, US",102,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",102,2026-01-23 04:00:00+00:00,train,0
"Boston, Massachusetts US",102,2026-01-23 04:00:00+00:00,train,0
"College Park, Maryland, US",102,2026-01-23 04:00:00+00:00,train,0
"Indianapolis, US",102,2026-01-23 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",102,2026-01-23 04:00:00+00:00,train,1
"Nashville, Tennessee, US",102,2026-01-23 04:00:00+00:00,train,0
"newyork, US",102,2026-01-23 04:00:00+00:00,train,0
"Arlington, Texaas, US",102,2026-01-24 04:00:00+00:00,train,0
"Boston, Massachusetts US",102,2026-01-24 04:00:00+00:00,train,0
"College Park, Maryland, US",102,2026-01-24 04:00:00+00:00,train,0
"Indianapolis, US",102,2026-01-24 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",102,2026-01-24 04:00:00+00:00,train,1
"Nashville, Tennessee, US",102,2026-01-24 04:00:00+00:00,train,0
"newyork, US",102,2026-01-24 04:00:00+00:00,train,0
"Arlington, Texaas, US",102,2026-01-25 04:00:00+00:00,train,0
"Boston, Massachusetts US",102,2026-01-25 04:00:00+00:00,train,0
"College Park, Maryland, US",102,2026-01-25 04:00:00+00:00,train,0
"Indianapolis, US",102,2026-01-25 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",102,2026-01-25 04:00:00+00:00,train,1
"Nashville, Tennessee, US",102,2026-01-25 04:00:00+00:00,train,1
"newyork, US",102,2026-01-25 04:00:00+00:00,train,1
"Arlington, Texaas, US",102,2026-01-26 04:00:00+00:00,train,0
"Boston, Massachusetts US",102,2026-01-26 04:00:00+00:00,train,1
"College Park, Maryland, US",102,2026-01-26 04:00:00+00:00,train,0
"Indianapolis, US",102,2026-01-26 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",102,2026-01-26 04:00:00+00:00,train,1
"Nashville, Tennessee, US",102,2026-01-26 04:00:00+00:00,train,1
"newyork, US",102,2026-01-26 04:00:00+00:00,train,1
"Arlington, Texaas, US",102,2026-01-27 04:00:00+00:00,train,0
"Boston, Massachusetts US",102,2026-01-27 04:00:00+00:00,train,1
"College Park, Maryland, US",102,2026-01-27 04:00:00+00:00,train,0
"Indianapolis, US",102,2026-01-27 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",102,2026-01-27 04:00:00+00:00,train,0
"Nashville, Tennessee, US",102,2026-01-27 04:00:00+00:00,train,0
"newyork, US",102,2026-01-27 04:00:00+00:00,train,1
"Arlington, Texaas, US",102,2026-01-28 04:00:00+00:00,train,0
"Boston, Massachusetts US",102,2026-01-28 04:00:00+00:00,train,0
"College Park, Maryland, US",102,2026-01-28 04:00:00+00:00,train,0
"Indianapolis, US",102,2026-01-28 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",102,2026-01-28 04:00:00+00:00,train,0
"Nashville, Tennessee, US",102,2026-01-28 04:00:00+00:00,train,1
"newyork, US",102,2026-01-28 04:00:00+00:00,train,0
"Arlington, Texaas, US",102,2026-01-29 04:00:00+00:00,train,0
"Boston, Massachusetts US",102,2026-01-29 04:00:00+00:00,train,0
"College Park, Maryland, US",102,2026-01-29 04:00:00+00:00,train,0
"Indianapolis, US",102,2026-01-29 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",102,2026-01-29 04:00:00+00:00,train,0
"Nashville, Tennessee, US",102,2026-01-29 04:00:00+00:00,train,1
"newyork, US",102,2026-01-29 04:00:00+00:00,train,0
"Arlington, Texaas, US",102,2026-01-30 04:00:00+00:00,train,0
"College Park, Maryland, US",102,2026-01-30 04:00:00+00:00,train,0
"Arlington, Texaas, US",102,2026-01-31 04:00:00+00:00,train,0
"College Park, Maryland, US",102,2026-01-31 04:00:00+00:00,train,0
"Arlington, Texaas, US",102,2026-02-01 04:00:00+00:00,train,0
"College Park, Maryland, US",102,2026-02-01 04:00:00+00:00,train,0
"Arlington, Texaas, US",102,2026-02-02 04:00:00+00:00,train,0
"College Park, Maryland, US",102,2026-02-02 04:00:00+00:00,train,0
"Arlington, Texaas, US",102,2026-02-03 04:00:00+00:00,train,0
"College Park, Maryland, US",102,2026-02-03 04:00:00+00:00,train,0
"Arlington, Texaas, US",102,2026-02-04 04:00:00+00:00,train,0
"College Park, Maryland, US",102,2026-02-04 04:00:00+00:00,train,0
"Arlington, Texaas, US",102,2026-02-05 04:00:00+00:00,train,0
"College Park, Maryland, US",102,2026-02-05 04:00:00+00:00,train,0
"Arlington, Texaas, US",102,2026-02-06 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",103,2026-01-21 04:00:00+00:00,train,1
"Nashville, Tennessee, US",103,2026-01-21 04:00:00+00:00,train,0
"newyork, US",103,2026-01-21 04:00:00+00:00,train,0
"Oklahoma, US",103,2026-01-21 04:00:00+00:00,train,0
"Philadelphia, US",103,2026-01-21 04:00:00+00:00,train,0
"Arlington, Texaas, US",103,2026-01-22 04:00:00+00:00,train,0
"College Park, Maryland, US",103,2026-01-22 04:00:00+00:00,train,0
"Indianapolis, US",103,2026-01-22 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",103,2026-01-22 04:00:00+00:00,train,1
"Nashville, Tennessee, US",103,2026-01-22 04:00:00+00:00,train,0
"newyork, US",103,2026-01-22 04:00:00+00:00,train,0
"Oklahoma, US",103,2026-01-22 04:00:00+00:00,train,0
"Philadelphia, US",103,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",103,2026-01-23 04:00:00+00:00,train,1
"College Park, Maryland, US",103,2026-01-23 04:00:00+00:00,train,0
"Indianapolis, US",103,2026-01-23 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",103,2026-01-23 04:00:00+00:00,train,1
"Nashville, Tennessee, US",103,2026-01-23 04:00:00+00:00,train,0
"newyork, US",103,2026-01-23 04:00:00+00:00,train,0
"Oklahoma, US",103,2026-01-23 04:00:00+00:00,train,0
"Philadelphia, US",103,2026-01-23 04:00:00+00:00,train,0
"Arlington, Texaas, US",103,2026-01-24 04:00:00+00:00,train,1
"College Park, Maryland, US",103,2026-01-24 04:00:00+00:00,train,0
"Indianapolis, US",103,2026-01-24 04:00:00+00:00,train,0
